Date,TESLA,SP500,DBS,ST
29/11/2012,0.013747975,0.004260626,0.003514942,0.011268478
30/11/2012,0.003851286,0.000162422,0.013937508,0.007864851
03/12/2012,0.023379206,-0.004756454,-0.004856062,-0.001372299
04/12/2012,-0.021016535,-0.001711338,0.005547864,-0.001181489
05/12/2012,-0.005620485,0.001583622,0.007578403,0.004496557
06/12/2012,0.005620485,0.003301198,0.002741606,0.000740967
07/12/2012,0.007933052,0.002916658,0.012245051,0.009348023
10/12/2012,0.011638188,0.000338431,0.000675904,0.002324218
11/12/2012,0.020329977,0.00652759,-0.001352265,0.00128035
12/12/2012,-0.000567054,0.000448129,0.006743114,0.007425073
13/12/2012,-0.047925535,-0.006341469,0.000671817,0.004756984
14/12/2012,0.005932975,-0.004143979,0.002682765,0.003756538
17/12/2012,0.017299948,0.011800667,-0.002011399,-0.003075647
18/12/2012,0.005508059,0.011421148,0,-0.000604862
19/12/2012,0.000578035,-0.007618159,0.000670916,0.000563705
20/12/2012,-0.00521438,0.005473186,0.005351183,0.005352005
21/12/2012,-0.012567753,-0.009423002,-0.006022099,-0.003773423
24/12/2012,0.008201569,-0.002443286,0.002011399,0.001582406
25/12/2012,0,0,0,0
26/12/2012,-0.02033369,-0.004798902,-0.001340483,0.003855499
27/12/2012,0.002972654,-0.001219199,-0.003359089,0.000980401
28/12/2012,-0.014048953,-0.011111501,0.008042939,0.002468738
31/12/2012,0.019377563,0.016800107,-0.00938974,-0.007774993
01/01/2013,0,0,0,0
02/01/2013,0.043051571,0.025086045,-0.004051322,0.010884384
03/01/2013,-0.016826292,-0.002087762,0.004051322,0.007176521
04/01/2013,-0.010698382,0.004853317,0.005376357,0.000130232
07/01/2013,-0.001745709,-0.003128033,-0.008075414,-0.002160324
08/01/2013,-0.019406666,-0.003247646,-0.010186845,-0.003966517
09/01/2013,-0.001188354,0.002652349,0.003407158,0.004634357
10/01/2013,-0.003275275,0.007568717,0.008804662,0.001811791
11/01/2013,-0.018663998,-4.75516E-05,-0.008804662,-0.00302666
14/01/2013,0.010578911,-0.000931108,-0.019925084,-0.003085745
15/01/2013,0.019059541,0.001128093,-0.002084058,-0.003286137
16/01/2013,0.00588237,0.000196946,-0.001391789,0.003881608
17/01/2013,0.008177616,0.005627103,-0.000696621,-0.004185152
18/01/2013,0.004063866,0.003397466,0.00208841,0.005032541
21/01/2013,0,0,0.001389854,0.003140286
22/01/2013,0.019223085,0.004418279,0.001387925,-0.000453333
23/01/2013,0.022756987,0.001506342,0.002770085,0.003524989
24/01/2013,0.027128667,6.68979E-06,0.012371292,0.005296619
25/01/2013,-0.00027038,0.005430699,0.005449605,0.006419464
28/01/2013,0.027998096,-0.001851396,0.003390983,0.001406036
29/01/2013,-0.002105818,0.005093062,0,-0.004334484
30/01/2013,-0.01139538,-0.003907241,0.00405406,0.007990082
31/01/2013,-0.00026656,-0.002566608,0.008727816,-0.000986518
01/02/2013,0.020842332,0.010002474,0.012620559,0.00257994
04/02/2013,-0.014729356,-0.011605778,0.009198488,0.001891172
05/02/2013,0.010280834,0.01036258,-0.005903592,-0.007522071
06/02/2013,0.026909774,0.000549049,-0.015915455,0.001181826
07/02/2013,0.007883067,-0.001807044,-0.000668673,-0.004514943
08/02/2013,-0.00609758,0.005641969,0.002004678,0.002611731
11/02/2013,-0.021118477,-0.000606272,0,0
12/02/2013,-0.013890932,0.001593972,0,0
13/02/2013,0.014671471,0.000592152,0.007978766,0.009355847
14/02/2013,-0.0039088,0.000690401,-0.005978098,-0.003207159
15/02/2013,-0.033451486,-0.00104565,-0.000666445,-0.002251451
18/02/2013,0,0,0.004655812,0.001543095
19/02/2013,0.058717074,0.007309758,0.003312358,0.002317773
20/02/2013,-0.019018821,-0.012481717,0.005934736,0.003972958
21/02/2013,-0.09178759,-0.006323067,-0.003952574,-0.00645497
22/02/2013,0.026660762,0.008734259,0.002636785,0.000161199
25/02/2013,-0.049094835,-0.018479275,0.003286234,0.00019158
26/02/2013,0.001453277,0.0060909,-0.004603757,-0.010545687
27/02/2013,0.019272853,0.012645666,-0.00462505,0.002105787
28/02/2013,-0.007722046,-0.000864495,0.000662032,0.002704
01/03/2013,-0.005181359,0.002321227,0.002643756,-0.000137626
04/03/2013,0.026485957,0.004600126,-0.011284554,-0.00907917
05/03/2013,0.029629746,0.009520494,0.012603815,0.002561571
06/03/2013,0.027981379,0.001083976,0.013748171,0.013318097
07/03/2013,0.01422574,0.001814812,0.00712669,0.002042381
08/03/2013,0.006258169,0.0044711,0,-0.002735249
11/03/2013,0.01624375,0.003243872,-0.001938611,0.001045196
12/03/2013,0.000511378,-0.002406152,0.014129972,0.003047308
13/03/2013,-0.003585151,0.001313164,-0.00896867,-0.004399586
14/03/2013,-0.056193075,0.005587377,0.002570696,-0.002746644
15/03/2013,-0.043255981,-0.001619755,0.010852325,0.001995264
18/03/2013,-0.003975019,-0.005525586,-0.020526699,-0.009042449
19/03/2013,-0.001993451,-0.002425463,0.004526358,0.003880108
20/03/2013,0.024497917,0.006675167,-0.002583981,-0.006361327
21/03/2013,0.001667593,-0.00831698,0.00837364,0.005908505
22/03/2013,0.016797862,0.007148666,-0.003212338,-0.002782623
25/03/2013,0.024546074,-0.003345582,0.008330711,0.002730597
26/03/2013,0.008754533,0.007754913,0.003185731,0.006421611
27/03/2013,0.007892701,-0.000588495,0.014525042,0.007422522
28/03/2013,-0.007100622,0.004048485,0.003129893,-0.001489172
29/03/2013,0,0,0,0
01/04/2013,0.147910233,-0.004483682,-0.007528266,-0.000157202
02/04/2013,0.009289746,0.005158962,0.007528266,0.003021812
03/04/2013,-0.075879083,-0.010602096,0,0.001259158
04/04/2013,0.021899564,0.004040254,-0.001250782,-0.004214458
05/04/2013,-0.015351705,-0.004304177,-0.00816844,-0.002427516
08/04/2013,0.011057805,0.006283012,-0.012698583,-0.004607876
09/04/2013,-0.032311811,0.003538041,0.000638774,0.003634611
10/04/2013,0.033028743,0.012115446,-0.003838776,-0.001007615
11/04/2013,0.040497049,0.003545947,0.003200003,0.004710667
12/04/2013,0.003663847,-0.002840786,0.001277139,-0.004425275
15/04/2013,-0.010338978,-0.02323413,-0.008330711,-0.002985458
16/04/2013,0.051535759,0.014205866,-0.00128783,0.00219284
17/04/2013,-0.003075574,-0.014431354,-0.001289491,-3.64573E-05
18/04/2013,0.032896279,-0.00672354,0.009630893,0.001490628
19/04/2013,0.018143958,0.00880898,0.00255265,-0.000704052
22/04/2013,0.048162746,0.004650798,-0.00255265,0.004504041
23/04/2013,0.016205888,0.010365294,-0.00898594,-0.007453089
24/04/2013,-0.011435456,6.33398E-06,0.029852963,0.011611952
25/04/2013,0.030657482,0.004026618,0.012437971,0.004504228
26/04/2013,-0.015504187,-0.001843784,0.002469137,0.003338032
29/04/2013,0.070502149,0.007160318,0.008594282,0.003889264
30/04/2013,-0.017442836,0.002481842,0.024155764,0.0018603
01/05/2013,-0.013237818,-0.009351475,0,0
02/05/2013,0.015457985,0.009363994,0.04434799,0.010105587
03/05/2013,0.008098701,0.010479515,-0.006872879,-0.009595056
06/05/2013,0.0868586,0.001905988,0.002869442,0.003669925
07/05/2013,-0.069413128,0.005216663,-0.002294895,0.000257189
08/05/2013,0.00496872,0.004130551,0.016519886,0.008787346
09/05/2013,0.218354963,-0.003693981,0,0.005772899
10/05/2013,0.100848913,0.004312401,0.011236073,0.003196373
13/05/2013,0.13432572,4.28466E-05,-0.023171424,-0.004309793
14/05/2013,-0.053333499,0.0100911,-0.000571919,0.001107594
15/05/2013,0.019062702,0.005101065,-0.00573725,0.002551538
16/05/2013,0.083689899,-0.005022297,-0.005770356,0.003118742
17/05/2013,-0.00814163,0.010247412,0.010362787,-0.00086357
20/05/2013,-0.017196191,-0.000707909,0.002859596,0.001428255
21/05/2013,-0.026475945,0.001720908,-0.00917964,-0.002995017
22/05/2013,-0.004003895,-0.008308039,-0.004042743,0.003035546
23/05/2013,0.061029103,-0.002928136,-0.00755159,-0.017875508
24/05/2013,0.045843336,-0.000551497,0,0
27/05/2013,0,0,0.012170536,-0.000551259
28/05/2013,0.127976748,0.006320912,-0.005197817,0.004348741
29/05/2013,-0.053091369,-0.007072892,-0.008723521,-0.011400349
30/05/2013,0.003063286,0.003663596,-0.008800291,-0.009386238
31/05/2013,-0.070968551,-0.01441055,0.011134015,-0.007413481
03/06/2013,-0.054334351,0.005918407,-0.018230437,-0.006146223
04/06/2013,0.024010117,-0.005526024,-0.013743867,8.20366E-05
05/06/2013,0.005572802,-0.013875567,-0.013325455,-0.014666403
06/06/2013,0.020548668,0.008454433,-0.023443393,-0.015510786
07/06/2013,0.047052161,0.012749948,-0.003125979,-0.002756252
10/06/2013,-0.019694832,-0.000346906,0.007485999,0.004945799
11/06/2013,-0.057387737,-0.010205232,-0.002489111,-0.009458718
12/06/2013,0.033926251,-0.008404786,-0.007504726,-0.00534485
13/06/2013,0.004593954,0.01467609,0.006257843,-0.007253177
14/06/2013,0.021363166,-0.005902398,-0.00249844,0.009771029
17/06/2013,0.018765983,0.00753884,-0.006903071,0.006937916
18/06/2013,0.011576568,0.007760952,0.010025147,0.014380436
19/06/2013,0.012399832,-0.013948299,0.004354595,-0.004891883
20/06/2013,-0.039258926,-0.025328355,-0.032169283,-0.02537693
21/06/2013,-0.010989122,0.002666148,-0.009661911,-0.002815728
24/06/2013,0.019300241,-0.012219314,-0.01106422,-0.016177782
25/06/2013,0.008926441,0.009452416,0.022007361,0.005067951
26/06/2013,0.031907377,0.009544802,0.002557546,0.004672023
27/06/2013,0.032844744,0.006180728,-0.010269667,0.004380932
28/06/2013,-0.017451161,-0.004298837,0,0.010340733
01/07/2013,0.087515007,0.005389242,-0.001291156,-0.003023191
02/07/2013,0.005455356,-0.000545054,0.014111844,0.010259424
03/07/2013,-0.022141126,0.00082366,-0.012175735,-0.013908306
04/07/2013,0,0,0.014720266,0.005617697
05/07/2013,0.041224551,0.010150058,0.010113866,0.007158662
08/07/2013,0.012577741,0.005237838,-0.006309169,-0.004508956
09/07/2013,0.015017013,0.007203671,0.009448889,0.007312832
10/07/2013,-0.009604502,0.000181546,0.02415726,0.002956022
11/07/2013,0.026950155,0.013463198,0.010350169,0.018916326
12/07/2013,0.033583055,0.003081777,-0.00790518,-0.003966093
15/07/2013,-0.020532686,0.0013739,0.006693058,0.000234826
16/07/2013,-0.154425745,-0.003715661,-0.003036747,-0.003670819
17/07/2013,0.097766416,0.002770192,-0.002436055,-0.005169995
18/07/2013,-0.010197347,0.005020365,0.011518769,0.003071644
19/07/2013,0.005445952,0.001608773,-0.001809955,-0.001536199
22/07/2013,0.022717924,0.002030925,0.007819589,0.006541982
23/07/2013,0.002528859,-0.001853645,0.004781838,0.00598327
24/07/2013,-0.008509297,-0.003818459,0.000596125,0.006433333
25/07/2013,0.019286922,0.002553175,-0.002386636,-0.012005477
26/07/2013,0.041985177,0.000827937,0.003577821,0.000129794
29/07/2013,0.039624895,-0.003742994,0.001784122,0.000268806
30/07/2013,-0.021625711,0.000373744,-0.002379537,0.002616308
31/07/2013,0.019096889,-0.00013643,-0.005374752,-0.007273457
01/08/2013,0.009413404,0.01246258,0.031823546,0.006607688
02/08/2013,0.017913109,0.001639086,0.017251722,0.003336712
05/08/2013,0.047270722,-0.001480914,-0.008013781,-0.003799312
06/08/2013,-0.017641569,-0.005739461,-0.017976709,-0.005226805
07/08/2013,-0.057328092,-0.003813149,0.006415887,0.001555432
08/08/2013,0.134015519,0.003877953,0,0
09/08/2013,-0.003132344,-0.003576386,0,0
12/08/2013,-0.037423636,-0.001153543,0,0.000721122
13/08/2013,-0.013319414,0.002772172,0.006952519,0.003668732
14/08/2013,-0.042634358,-0.005190052,0.004033425,0.001398477
15/08/2013,0.002221984,-0.014384524,-0.014480415,-0.008575571
16/08/2013,0.01654456,-0.003310073,-0.00702579,-0.007288396
19/08/2013,0.020216792,-0.00591784,-0.015394028,-0.007597127
20/08/2013,0.031787517,0.003813963,-0.016240958,-0.014147946
21/08/2013,-0.011565487,-0.005796414,-0.011589029,-0.006335649
22/08/2013,0.060616665,0.008582495,-0.014833399,-0.006321017
23/08/2013,0.029719469,0.003939218,0.006207345,-0.000178044
26/08/2013,0.014604978,-0.004047857,0.004322328,-0.001438462
27/08/2013,0.016846699,-0.01600151,-0.014272659,-0.016471918
28/08/2013,-0.003358727,0.002743889,-0.009419222,-0.009883821
29/08/2013,-0.002345795,0.001961426,0.007542462,0.011204627
30/08/2013,0.017549546,-0.003179322,-0.010702022,-0.002996556
02/09/2013,0,0,0.023765972,0.008802521
03/09/2013,-0.000355093,0.004155545,-0.003095019,-0.000307667
04/09/2013,0.009906961,0.008084226,-0.0105953,-0.012968453
05/09/2013,-0.004063996,0.001209132,0.00873368,0.007937454
06/09/2013,-0.017572432,5.43766E-05,0.005574496,0.002923883
09/09/2013,-0.038274883,0.009943332,0.023200064,0.012987936
10/09/2013,0.034674951,0.007318923,-0.004233451,0.011490623
11/09/2013,-0.017278917,0.003047626,-0.011581964,-0.005038457
12/09/2013,0.008585834,-0.003386165,0.002449481,0.004138533
13/09/2013,0.003691716,0.002711034,-0.000611808,-0.000249945
16/09/2013,0.006262817,0.005677017,0.010350169,0.01878851
17/09/2013,-0.002103303,0.004208849,-0.001818733,0.000452802
18/09/2013,-7.21917E-05,0.012104116,0.005446307,0.004056623
19/09/2013,0.068033831,-0.001844623,0.004816385,0.017975453
20/09/2013,0.030281022,-0.007243094,0.005390849,-0.004391845
23/09/2013,-0.012510451,-0.004730719,-0.007194276,-0.007216644
24/09/2013,0.006713651,-0.002600567,-0.003012958,-0.000778089
25/09/2013,0.015823253,-0.002743211,0.004215604,-0.000987488
26/09/2013,0.018198952,0.003479352,-0.008449054,-0.00445737
27/09/2013,0.011909294,-0.004082096,0.001816531,0.004955908
30/09/2013,0.012855721,-0.006047509,-0.006676808,-0.013267573
01/10/2013,-0.001915263,0.007966754,0.000608828,0.004293346
02/10/2013,-0.064469439,-0.000666889,-0.017808269,-0.009131618
03/10/2013,-0.043138852,-0.009019996,0.005560719,-0.00247405
04/10/2013,0.043304629,0.007028487,0.001846723,-0.002135967
07/10/2013,0.011482065,-0.008542745,0.003070313,-0.000474925
08/10/2013,-0.046626668,-0.012408723,0.001837673,0.003154501
09/10/2013,-0.034645834,0.000573697,0.001834302,0.002647058
10/10/2013,0.024290797,0.021595603,0,0.004765415
11/10/2013,0.032821534,0.006266659,0.006090153,0.003086801
14/10/2013,0.005691662,0.004066404,-0.000607349,-0.004557956
15/10/2013,0.023209533,-0.007088816,0,0
16/10/2013,-0.002068028,0.013732816,0.006660636,0.002770032
17/10/2013,-0.00413799,0.006721323,-0.003627574,0.00395872
18/10/2013,0.00326596,0.00652742,0.003023891,0.001968801
21/10/2013,-0.060692781,9.17126E-05,0.002412546,0.000895336
22/10/2013,-0.006160303,0.005721111,0.00240674,0.004511424
23/10/2013,-0.041905905,-0.004735731,0.001201201,-0.00168667
24/10/2013,0.051247701,0.003252872,0,0.004094825
25/10/2013,-0.020361836,0.004385173,-0.003607941,-0.00395754
28/10/2013,-0.040905498,0.001328836,0.001204094,0.00081396
29/10/2013,0.009837247,0.00556868,0.00480193,0.000302338
30/10/2013,-0.032441289,-0.00488791,0.008348289,0.006715083
31/10/2013,0.004511851,-0.00384676,-0.005955944,-0.006138713
01/11/2013,0.013846423,0.002899228,-0.003590668,-0.002953899
04/11/2013,0.077283011,0.003564177,0.005381179,0.000855563
05/11/2013,0.009147531,-0.002809484,0.005352377,0.00049926
06/11/2013,-0.156736831,0.004256458,0.000592944,-7.7993E-05
07/11/2013,-0.078326355,-0.013270455,0.001776725,-0.000995725
08/11/2013,-0.013121223,0.013338231,-0.001184133,-0.007790802
11/11/2013,0.047757511,0.000722654,0.0035482,0.002976132
12/11/2013,-0.048845453,-0.002373164,0,-0.002032365
13/11/2013,0.006509969,0.00806272,0.000590145,-0.004257142
14/11/2013,-0.007962402,0.0048256,0.008225663,0.00765675
15/11/2013,-0.015748357,0.004213114,0,0.003188189
18/11/2013,-0.108030086,-0.003705039,-0.005280153,0.000549631
19/11/2013,0.036423455,-0.002045036,-0.00294551,-0.003424495
20/11/2013,-0.040296714,-0.003642236,0.002357102,-0.00246224
21/11/2013,0.008141158,0.008095716,0,-0.003728407
22/11/2013,-0.005914261,0.004949171,0.005868561,0.000148143
25/11/2013,-0.004458764,-0.001264125,-0.002343293,0.002455341
26/11/2013,-0.002817604,0.000149782,0.00292826,-0.002247348
27/11/2013,0.052064781,0.002482009,-0.005865119,-0.000457012
28/11/2013,0,0,0.008201569,0.004501119
29/11/2013,0.00267485,-0.000786042,0.002331003,-0.003149599
02/12/2013,-0.02473779,-0.002722705,-0.010532572,0.003899388
03/12/2013,0.153011039,-0.003197956,0,-0.000341884
04/12/2013,-0.040548477,-0.001304363,0,-0.00849672
05/12/2013,0.010950974,-0.004349,-0.005899722,-0.011557659
06/12/2013,-0.022459913,0.01117523,-0.005339675,-0.003273199
09/12/2013,0.030400965,0.001815435,-0.003575689,-0.000170204
10/12/2013,0.00415801,-0.003184725,-0.000597193,-0.010304577
11/12/2013,-0.018024899,-0.011381384,-0.010810916,-0.006831166
12/12/2013,0.054485473,-0.003777705,0.002412546,-0.000555576
13/12/2013,0.001246934,-0.000101385,-0.002412546,0.002279162
16/12/2013,0.001935087,0.0063001,0.001207001,-0.004003411
17/12/2013,0.03009548,-0.003105784,-0.003020238,0.004508824
18/12/2013,-0.029825137,0.016510893,-0.002422775,-0.001889271
19/12/2013,-0.050305029,-0.00058007,0.006045968,0.002756031
20/12/2013,0.017749445,0.004807171,0.010194991,0.007867402
23/12/2013,0.002161861,0.005304005,0.005355562,0.00700085
24/12/2013,0.053307982,0.002911528,-0.000593648,0.003546086
25/12/2013,0,0,0,0
26/12/2013,0.026654343,0.004734265,0.004148154,0.002258192
27/12/2013,-0.028571508,-0.000336644,0.007071332,0.004901253
30/12/2013,0.008696853,-0.000179228,-0.001763151,0.001120093
31/12/2013,-0.013279864,0.003951835,0.005865119,0.004474181
01/01/2014,0,0,0,0
02/01/2014,-0.002189473,-0.00890141,0,0.002276857
03/01/2014,-0.003604089,-0.000333029,-0.007042283,-0.013694847
06/01/2014,-0.017265063,-0.002514941,0.002352942,-0.002445931
07/01/2014,0.015926912,0.006063353,0.001174398,-0.000941599
08/01/2014,0.012772925,-0.000212224,0.019181059,0.009493767
09/01/2014,-0.025100879,0.000348241,-0.001728609,-0.001664533
10/01/2014,-0.012344573,0.002304036,0.001728609,-0.000489722
13/01/2014,-0.044769983,-0.012655942,-0.006932437,-0.002669063
14/01/2014,0.146162989,0.010759847,-0.001160093,-0.003751259
15/01/2014,0.017578818,0.005152889,0.006363921,0.006223093
16/01/2014,0.040829306,-0.001348034,0.002879357,-0.000894379
17/01/2014,-0.005630844,-0.003902746,0.000574878,0.002191557
20/01/2014,0,0,0.000574548,-0.005908126
21/01/2014,0.038482928,0.002769859,-0.002300174,0.001587213
22/01/2014,0.010584492,0.000574734,-0.012746407,-6.38213E-06
23/01/2014,0.016330975,-0.008929311,-0.018241165,-0.010747652
24/01/2014,-0.03875801,-0.021096465,-0.010146312,-0.007852727
27/01/2014,-0.028937002,-0.004888233,-0.006016865,-0.010970262
28/01/2014,0.050355465,0.006121909,0.004816385,0.006545649
29/01/2014,-0.01781671,-0.010261676,-0.007838448,-0.004739516
30/01/2014,0.042512057,0.01120405,-0.003031224,-0.006817965
31/01/2014,-0.007851791,-0.006486304,0,0
03/02/2014,-0.023988654,-0.023096632,0.004241145,-0.012053644
04/02/2014,0.009105279,0.00761208,-0.014616582,-0.008444252
05/02/2014,-0.024410103,-0.002030319,-0.008007434,-0.001927137
06/02/2014,0.022449922,0.012363033,0.008007434,0.009474951
07/02/2014,0.044675978,0.013214213,0.00306279,0.0082881
10/02/2014,0.052375644,0.001568035,0.001833181,0.001346525
11/02/2014,0.000305204,0.011001357,0,0.003936297
12/02/2014,-0.006633693,-0.000269304,0.001829827,0.002094138
13/02/2014,0.021826414,0.005793241,0.007286007,0.001464936
14/02/2014,-0.00703768,0.004797663,-0.003029387,-0.000391537
17/02/2014,0,0,0.00665258,0.010009923
18/02/2014,0.027220351,0.001157801,-0.002414002,0.000488595
19/02/2014,-0.050647558,-0.006545856,0.000604047,0.005847827
20/02/2014,0.080963898,0.006013326,0.00361664,-0.000696308
21/02/2014,-0.001763711,-0.001920551,0.004202948,0.00429641
24/02/2014,0.037687316,0.006167463,-0.002399521,0.00190468
25/02/2014,0.130540478,-0.001348596,0.002399521,-0.000715038
26/02/2014,0.019960743,2.16786E-05,-0.01448426,-0.004964585
27/02/2014,-0.001819837,0.004935879,-0.003044142,0.002745358
28/02/2014,-0.031087253,0.002778872,0.007290433,0.004523553
03/03/2014,0.023216013,-0.007405882,-0.007900375,-0.007521513
04/03/2014,0.016937484,0.015152294,-0.003667486,0.005568328
05/03/2014,-0.008591186,-5.33658E-05,-0.007375571,0.003835185
06/03/2014,0.001107595,0.001716949,0.006763014,0.004012295
07/03/2014,-0.026967476,0.000537939,-0.005529968,0.002263214
10/03/2014,-0.030390959,-0.000463356,-0.00804211,-0.00307526
11/03/2014,-0.018722153,-0.005095076,-0.003110422,0.000885546
12/03/2014,0.029756345,0.000305153,-0.012539349,-0.010268557
13/03/2014,-0.015440133,-0.011770099,-0.00315956,-0.005191942
14/03/2014,-0.029100099,-0.002825788,-0.004440223,-0.002492239
17/03/2014,0.01294781,0.009567744,0.011378125,0.005974853
18/03/2014,0.025569935,0.007193659,-0.004409456,0.00054963
19/03/2014,-0.017651967,-0.006150536,-0.005698021,-0.004239964
20/03/2014,-0.003951147,0.006022339,-0.005730675,-0.007673609
21/03/2014,-0.025960923,-0.002936985,0.010797183,0.005281723
24/03/2014,-0.038841564,-0.004876539,0.015047306,0.012429791
25/03/2014,0.001225574,0.004394242,-0.001868577,-0.002464609
26/03/2014,-0.034521194,-0.007024971,0.009308165,0.012533197
27/03/2014,-0.026840861,-0.001901881,-0.006195807,0.00607064
28/03/2014,0.024066543,0.004629513,-0.000621697,0.003065691
31/03/2014,-0.018630832,0.007892887,0.00558141,0.005172325
01/04/2014,0.040059891,0.007014659,0.012292718,0.003099982
02/04/2014,0.059580289,0.002849261,0.002440514,-0.001796192
03/04/2014,-0.021462783,-0.001127083,0.006075353,0.008507982
04/04/2014,-0.060229569,-0.012616514,0.002419844,-0.002282063
07/04/2014,-0.022419312,-0.010808352,-0.004845558,-0.005972254
08/04/2014,0.037547557,0.00374358,0.00060698,0.003282443
09/04/2014,0.006799443,0.01085899,0.001212856,0.001817896
10/04/2014,-0.060523788,-0.021105915,0.006644543,-0.00197708
11/04/2014,-0.002009952,-0.009532051,-0.004828012,-0.001674529
14/04/2014,-0.028319508,0.008183684,0.006031381,0.005180074
15/04/2014,-0.021327339,0.006734582,0.006592772,0.009747568
16/04/2014,0.026463302,0.010433826,0.005955944,0.00211708
17/04/2014,-0.004984528,0.001362968,0.003556613,0.000184417
18/04/2014,0,0,0,0
21/04/2014,0.031108098,0.003767995,-0.002369669,0.000623691
22/04/2014,0.067445535,0.004083771,0.002369669,0.006642854
23/04/2014,-0.04993654,-0.002215749,-0.005934736,-0.00597351
24/04/2014,-0.000625225,0.001715504,0.005934736,0.007924296
25/04/2014,-0.039297691,-0.008129366,-0.005934736,-0.004994287
28/04/2014,-0.006727608,0.003230796,-0.004773279,-0.007637189
29/04/2014,0.041492768,0.004749513,0.007151401,-0.001533844
30/04/2014,0.004676849,0.002987552,0.00592068,0.008295382
01/05/2014,-0.000769934,-0.000143326,0,0
02/05/2014,0.015192343,-0.001349334,0.013485986,-0.003731634
05/05/2014,0.026666999,0.001869457,0,-0.003372269
06/05/2014,-0.044027965,-0.009028998,-0.002332363,0.001220873
07/05/2014,-0.029025849,0.00560076,-0.006442189,-0.002817038
08/05/2014,-0.119952011,-0.001374593,0.001761081,0.003473104
09/05/2014,0.020341563,0.001518336,0.001757985,0.001366192
12/05/2014,0.013136209,0.009626233,-0.025497972,-0.009174433
13/05/2014,0.029295375,0.000421707,0,0
14/05/2014,0.002416094,-0.004712131,0.009563731,0.011312282
15/05/2014,-0.010706571,-0.009405876,0.002970005,0.004103148
16/05/2014,0.015625729,0.003739958,-0.000593296,-0.003029805
19/05/2014,0.023372662,0.00383743,0,-4.9042E-05
20/05/2014,-0.0040369,-0.006519604,-0.000593648,0.000931387
21/05/2014,0.02102674,0.008083302,0.009456335,-0.001130645
22/05/2014,0.026860864,0.002359465,-0.002355714,0.001188828
23/05/2014,0.011742578,0.004239372,0.001767305,0.003777695
26/05/2014,0,0,-0.000588755,0.001481504
27/05/2014,0.020341627,0.005969948,-0.006499284,-0.002690281
28/05/2014,-0.006258911,-0.00111469,-0.000592944,-0.000678287
29/05/2014,0,0.005352759,0.007092228,0.008785079
30/05/2014,-0.011818037,0.001842024,-0.004722559,-0.001473496
02/06/2014,-0.014886206,0.000727549,0.001182732,0.001936925
03/06/2014,0.001171761,-0.000379299,0.003539827,-0.001688158
04/06/2014,-0.00464628,0.001889869,0.000588755,-0.005017618
05/06/2014,0.014164612,0.006504105,0.001764187,-0.00016159
06/06/2014,0.006124273,0.004617093,0.003519065,0.006016066
09/06/2014,-0.013838825,0.000938291,-0.000585652,0.00174726
10/06/2014,-0.014769288,-0.000246024,-0.001172333,-0.003449
11/06/2014,0.010669521,-0.003543299,-0.001173709,-0.001148263
12/06/2014,-0.004656985,-0.007114124,0.001760047,0.000902317
13/06/2014,0.014148648,0.003129634,0.00409477,7.2879E-05
16/06/2014,0.084452637,0.000836358,-0.001752849,-0.00090833
17/06/2014,0.03094838,0.002170233,-0.003514942,-0.004819727
18/06/2014,-0.019835433,0.007689248,0.001173021,0.000720474
19/06/2014,0.00294564,0.001276663,0.001171646,-0.002377091
20/06/2014,0.007870958,0.001728556,-0.010003025,-0.003131216
23/06/2014,0.032692871,-0.000132468,-0.001183432,-0.000429698
24/06/2014,-0.020097756,-0.006456104,-0.002371074,0.00142037
25/06/2014,0.018709895,0.004885532,-0.005355562,-0.000150224
26/06/2014,-0.005464668,-0.00117955,0.005948858,0.005207875
27/06/2014,0.014579115,0.00190905,-0.002970005,-0.002296317
30/06/2014,0.004174326,-0.000372336,-0.003575689,-0.004712943
01/07/2014,-0.001417317,0.00665559,0.003575689,-0.004010279
02/07/2014,-0.043895397,0.000658571,0.004747783,0.00653805
03/07/2014,-0.000763068,0.005464577,0.007667392,0.002826961
04/07/2014,0,0,0.003519065,-0.000275002
07/07/2014,-0.029167167,-0.003931281,0.004672906,0.005886833
08/07/2014,-0.016254631,-0.00707373,-0.005258557,-0.002503458
09/07/2014,0.01804948,0.004633519,-0.00352113,-0.00240288
10/07/2014,-0.01627081,-0.004139678,-0.002354327,-0.001821249
11/07/2014,-0.006078768,0.001469897,0.011716596,0.007383593
14/07/2014,0.038536342,0.004831846,0.000582242,-0.000835268
15/07/2014,-0.031910927,-0.001933992,-0.000582242,0.00013369
16/07/2014,-0.011082222,0.004192327,0.001745709,0.00394491
17/07/2014,-0.008137644,-0.011904631,0.00752972,0.000744178
18/07/2014,0.021221687,0.010212621,0.005753756,0.001100127
21/07/2014,0.002360633,-0.002322964,0.002864511,0.001129091
22/07/2014,-0.004362454,0.005003599,0.007409552,0.000796238
23/07/2014,0.013165526,0.001752911,0.016892294,0.007146739
24/07/2014,0.004708212,0.000488052,0.006677821,0.0039405
25/07/2014,0.000134195,-0.004860939,-0.000554785,-0.001109775
28/07/2014,0.005575518,0.000288079,0,0
29/07/2014,0.000844764,-0.004538026,0.000554785,0.001762535
30/07/2014,0.017227752,6.09134E-05,0.002769318,-0.000724321
31/07/2014,-0.024856439,-0.020201982,0.007713537,0.006067462
01/08/2014,0.043680422,-0.002863206,0.004927467,-0.008823482
